14 64.0 160 110
15 64.0 220 110
16 64.0 280 110
17 64.0 340 110
18 64.0 400 110
19 64.0 460 110
20 64.0 520 110
2 64.0 0 -200
5 64.0 100 -10
6 64.0 160 -10
7 64.0 220 -10
8 64.0 280 -10
9 64.0 340 -10
10 64.0 400 -10
11 64.0 460 -10
12 64.0 520 -10
13 64.0 100 110
14 64.0 160 110
15 64.0 220 110
16 64.0 280 110
17 64.0 340 110
18 64.0 400 110
19 64.0 460 110
20 64.0 520 110
3 64.0 0 -380
5 64.0 100 -10
6 64.0 160 -10
7 64.0 220 -10
8 64.0 280 -10
9 64.0 340 -10
10 64.0 400 -10
11 64.0 460 -10
12 64.0 520 -10
13 64.0 100 110
14 64.0 160 110
15 64.0 220 110
16 64.0 280 110
17 64.0 340 110
18 64.0 400 110
19 64.0 460 110
20 64.0 520 110
4 64.0 0 -560
5 64.0 100 -10
6 64.0 160 -10
7 64.0 220 -10
8 64.0 280 -10
9 64.0 340 -10
10 64.0 400 -10
11 64.0 460 -10
12 64.0 520 -10
13 64.0 100 110
14 64.0 160 110
15 64.0 220 110
16 64.0 280 110
17 64.0 340 110
18 64.0 400 110
19 64.0 460 110
20 64.0 520 110
0 67.0 100 80
13 67.0 100 110
1 68.0 0 -10
5 68.0 100 -10
6 68.0 160 -10
7 68.0 220 -10
8 68.0 280 -10
9 68.0 340 -10
10 68.0 400 -10
11 68.0 460 -10
12 68.0 520 -10
13 68.0 100 110
14 68.0 160 110
15 68.0 220 110
16 68.0 280 110
17 68.0 340 110
18 68.0 400 110
19 68.0 460 110
20 68.0 520 110
2 68.0 0 -190
5 68.0 100 -10
6 68.0 160 -10
7 68.0 220 -10
8 68.0 280 -10
9 68.0 340 -10
10 68.0 400 -10
11 68.0 460 -10
12 68.0 520 -10
13 68.0 100 110
14 68.0 160 110
15 68.0 220 110
16 68.0 280 110
17 68.0 340 110
18 68.0 400 110
19 68.0 460 110
20 68.0 520 110
3 68.0 0 -370
5 68.0 100 -10
6 68.0 160 -10
7 68.0 220 -10
8 68.0 280 -10
9 68.0 340 -10
